ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q4,751,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2013Q4,1039,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2013Q4,366,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2013Q4,322,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q4,479,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2013Q4,339,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q4,552,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2013Q4,218,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q4,263,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2013Q4,121,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q4,464,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2013Q4,104,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q4,216,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2013Q4,218,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q4,88,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q3,1456,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2013Q3,2461,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2013Q3,526,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q3,744,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2013Q3,1397,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2013Q3,149,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q3,712,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2013Q3,1063,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2013Q3,377,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2013Q3,312,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q3,469,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2013Q3,333,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q3,564,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2013Q3,207,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q3,266,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2013Q3,125,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q3,475,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2013Q3,105,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q3,203,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2013Q3,208,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q3,90,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q2,1403,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2013Q2,2462,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2013Q2,535,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q2,704,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2013Q2,1407,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2013Q2,147,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q2,699,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2013Q2,1055,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2013Q2,387,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2013Q2,299,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q2,436,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2013Q2,314,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q2,562,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2013Q2,197,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q2,245,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2013Q2,118,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q2,478,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2013Q2,102,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q2,191,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2013Q2,197,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q2,85,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q1,1409,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2013Q1,2379,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2013Q1,536,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q1,717,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2013Q1,1358,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2013Q1,146,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2013Q1,692,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2013Q1,1021,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2013Q1,390,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2013Q1,307,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q1,433,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2013Q1,311,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q1,571,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2013Q1,200,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q1,250,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2013Q1,113,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q1,477,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2013Q1,108,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2013Q1,183,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2013Q1,198,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2013Q1,94,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q4,1423,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2012Q4,2452,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2012Q4,530,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q4,711,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2012Q4,1413,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2012Q4,146,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q4,712,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2012Q4,1039,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2012Q4,384,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2012Q4,292,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q4,449,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2012Q4,326,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q4,591,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2012Q4,188,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q4,254,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2012Q4,120,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q4,495,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2012Q4,104,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q4,195,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2012Q4,206,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q4,96,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q3,1411,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2012Q3,2570,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2012Q3,553,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q3,707,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2012Q3,1475,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2012Q3,153,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q3,704,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2012Q3,1095,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2012Q3,400,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2012Q3,303,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q3,439,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2012Q3,343,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q3,624,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2012Q3,194,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q3,254,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2012Q3,129,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q3,521,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2012Q3,109,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q3,186,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2012Q3,214,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q3,103,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q2,1422,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2012Q2,2619,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2012Q2,531,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q2,725,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2012Q2,1491,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2012Q2,143,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q2,697,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2012Q2,1128,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2012Q2,388,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2012Q2,289,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q2,437,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2012Q2,361,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q2,670,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2012Q2,186,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q2,252,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2012Q2,128,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q2,560,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2012Q2,103,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q2,184,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2012Q2,233,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q2,111,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q1,1381,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2012Q1,2631,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2012Q1,539,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q1,711,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2012Q1,1505,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2012Q1,137,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2012Q1,670,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2012Q1,1127,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2012Q1,402,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2012Q1,288,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q1,423,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2012Q1,379,,,Frequency: Quarterly,
